ticker,date,stock_price,conversion_price,implied_vol_pct,risk_free_rate_pct,remaining_maturity,option_value,delta,option_value_per_bond,option_value_pct
WEC2,2024-07-26,83.73,98.7723,19.0348,4.0365,4.8487,14.94372,0.609839,151.2947,15.129471
WEC2,2024-07-29,84.1,98.7723,18.7377,4.0113,4.8405,14.897565,0.611659,150.8274,15.082741
WEC2,2024-07-30,85.6,98.7723,18.2755,3.9856,4.8378,15.478149,0.626065,156.7054,15.670543
WEC2,2024-07-31,86.06,98.7723,16.3207,3.9271,4.835,14.227184,0.625961,144.0403,14.404028
WEC2,2024-08-01,88.72,98.7723,18.8485,3.8126,4.8323,17.555156,0.651824,177.7337,17.773367
WEC2,2024-08-02,90.16,98.7723,19.7461,3.5863,4.8296,18.65499,0.656718,188.8687,18.886871
WEC2,2024-08-05,88.19,98.7723,23.6172,3.5426,4.8214,20.084853,0.643569,203.3451,20.334508
WEC2,2024-08-06,88.47,98.7723,19.8442,3.6283,4.8186,17.717352,0.642082,179.3758,17.937579
WEC2,2024-08-07,88.95,98.7723,20.4355,3.6873,4.8159,18.543635,0.649647,187.7413,18.774132
WEC2,2024-08-08,87.81,98.7723,19.8141,3.731,4.8131,17.457696,0.639641,176.7469,17.674695
WEC2,2024-08-09,87.98,98.7723,19.0805,3.723,4.8104,17.015665,0.639924,172.2717,17.22717
WEC2,2024-08-12,89.24,98.7723,18.8868,3.6833,4.8022,17.57357,0.650507,177.9201,17.792009
WEC2,2024-08-13,89.44,98.7723,19.5854,3.6148,4.7995,18.057882,0.649976,182.8234,18.282342
WEC2,2024-08-14,89.64,98.7723,18.0989,3.5939,4.7967,17.070841,0.650212,172.8303,17.283032
WEC2,2024-08-15,89.29,98.7723,17.8812,3.6904,4.794,16.875786,0.650723,170.8555,17.085552
WEC2,2024-08-16,89.53,98.7723,18.1716,3.6831,4.7912,17.213807,0.65285,174.2777,17.427775
WEC2,2024-08-19,90.14,98.7723,19.8464,3.6697,4.783,18.739864,0.658493,189.728,18.9728
WEC2,2024-08-20,90.57,98.7723,18.0716,3.622,4.7803,17.647987,0.660533,178.6735,17.867352
WEC2,2024-08-22,92.96,98.7723,19.601,3.6251,4.7748,20.386314,0.682341,206.3972,20.639716
WEC2,2024-08-23,92.66,98.7723,18.3435,3.5768,4.7721,19.149479,0.678807,193.8751,19.387507
WEC2,2024-08-26,93.01,98.7723,18.1372,3.578,4.7639,19.22243,0.682282,194.6136,19.461364
WEC2,2024-08-27,92.61,98.7723,18.2298,3.5766,4.7611,18.998272,0.678137,192.3442,19.234421
WEC2,2024-08-28,92.79,98.7723,18.1262,3.5802,4.7584,19.048299,0.680101,192.8507,19.28507
WEC2,2024-08-29,92.77,98.7723,18.1979,3.6048,4.7556,19.129897,0.680771,193.6768,19.367681
WEC2,2024-08-30,93.03,98.7723,17.594,3.6356,4.7529,18.930569,0.685617,191.6588,19.165876
WEC2,2024-09-03,93.63,98.7723,18.2583,3.5901,4.742,19.705839,0.687901,199.5078,19.950782
WEC2,2024-09-04,94.54,98.7723,17.9105,3.5004,4.7392,19.890558,0.693402,201.378,20.137798
WEC2,2024-09-05,94.68,98.7723,18.032,3.4635,4.7365,19.988643,0.692835,202.371,20.237102
WEC2,2024-09-06,93.65,98.7723,18.8812,3.4162,4.7337,19.784724,0.679771,200.3065,20.030648
WEC2,2024-09-09,94.86,98.7723,17.5805,3.3964,4.7255,19.608143,0.692431,198.5187,19.851873
WEC2,2024-09-10,95.55,98.7723,18.5214,3.3415,4.7228,20.643563,0.694509,209.0016,20.900163
WEC2,2024-09-11,95.21,98.7723,18.3165,3.3489,4.7201,20.267653,0.692011,205.1958,20.51958
WEC2,2024-09-12,95.01,98.7723,18.191,3.364,4.7173,20.062424,0.690943,203.118,20.311799
WEC2,2024-09-13,95.85,98.7723,18.1729,3.3261,4.7146,20.539509,0.697188,207.9482,20.794815
WEC2,2024-09-16,96.14,98.7723,17.6861,3.3,4.7064,20.304973,0.699839,205.5736,20.557364
WEC2,2024-09-17,95.74,98.7723,18.2453,3.3192,4.7036,20.468951,0.695444,207.2338,20.72338
WEC2,2024-09-18,95.24,98.7723,18.0098,3.3536,4.7009,20.019072,0.692633,202.6791,20.267909
WEC2,2024-09-19,93.78,98.7723,16.657,3.3726,4.6982,18.052016,0.681921,182.764,18.276403
WEC2,2024-09-20,94.72,98.7723,16.9884,3.3682,4.6954,18.931921,0.690494,191.6725,19.167245
WEC2,2024-09-23,95.18,98.7723,15.0355,3.3836,4.6872,17.857766,0.703029,180.7974,18.079738
WEC2,2024-09-24,94.54,98.7723,16.9356,3.3663,4.6845,18.732565,0.688419,189.6541,18.965411
WEC2,2024-09-25,94.6,98.7723,17.3873,3.4022,4.6817,19.171863,0.689412,194.1017,19.41017
WEC2,2024-09-26,94.61,98.7723,17.1008,3.4408,4.679,19.04696,0.691859,192.8371,19.283714
WEC2,2024-09-27,95.26,98.7723,17.6796,3.4056,4.6762,19.833765,0.695157,200.803,20.080299
WEC2,2024-09-30,96.18,98.7723,19.0543,3.4623,4.668,21.559689,0.702527,218.2768,21.827675
WEC2,2024-10-01,96.75,98.7723,19.4033,3.4273,4.6653,22.120295,0.705311,223.9525,22.39525
WEC2,2024-10-02,96.26,98.7723,18.1131,3.4486,4.6626,20.893041,0.704886,211.5274,21.152741
WEC2,2024-10-03,96.31,98.7723,18.3934,3.5112,4.6598,21.256856,0.707036,215.2108,21.521079
WEC2,2024-10-04,95.48,98.7723,18.3959,3.6782,4.6571,21.032492,0.706109,212.9393,21.293926
WEC2,2024-10-07,94.14,98.7723,18.3166,3.7652,4.6489,20.192651,0.697198,204.4365,20.443645
WEC2,2024-10-08,94.35,98.7723,17.9485,3.7769,4.6461,20.096099,0.700506,203.4589,20.345894
WEC2,2024-10-09,94.31,98.7723,16.3766,3.8145,4.6434,19.030537,0.70688,192.6709,19.267087
WEC2,2024-10-10,93.95,98.7723,18.0458,3.8243,4.6407,19.965196,0.698247,202.1336,20.213363
WEC2,2024-10-11,95.45,98.7723,17.9328,3.807,4.6379,20.904037,0.711907,211.6387,21.163874
WEC2,2024-10-14,96.3,98.7723,17.6615,3.8071,4.6297,21.292354,0.720556,215.5702,21.557018
WEC2,2024-10-15,97.22,98.7723,17.6451,3.7831,4.627,21.871915,0.728045,221.4378,22.143783
WEC2,2024-10-16,98.75,98.7723,17.7772,3.7667,4.6242,23.00169,0.740442,232.876,23.287601
WEC2,2024-10-17,99.14,98.7723,17.7597,3.8137,4.6215,23.390557,0.745543,236.813,23.681301
WEC2,2024-10-18,99.85,98.7723,16.6125,3.8073,4.6188,23.143903,0.757762,234.3158,23.431582
WEC2,2024-10-21,99.43,98.7723,15.5274,3.8831,4.6105,22.256159,0.764674,225.328,22.532803
WEC2,2024-10-22,98.69,98.7723,16.4695,3.9156,4.6078,22.37167,0.752758,226.4975,22.64975
WEC2,2024-10-23,99.53,98.7723,17.5964,3.9525,4.6051,23.855408,0.754589,241.5193,24.151931
WEC2,2024-10-24,98.81,98.7723,17.476,3.949,4.6023,23.195527,0.749117,234.8385,23.483848
WEC2,2024-10-25,97.19,98.7723,18.2116,3.9819,4.5996,22.599259,0.732546,228.8017,22.880168
WEC2,2024-10-28,97.0,98.7723,16.1276,4.0153,4.5914,21.100319,0.742488,213.626,21.362596
WEC2,2024-10-29,95.33,98.7723,18.3771,4.0206,4.5886,21.432839,0.716533,216.9925,21.699249
WEC2,2024-10-30,96.03,98.7723,18.7112,4.0446,4.5859,22.206502,0.722523,224.8253,22.482529
WEC2,2024-10-31,95.53,98.7723,17.9029,4.0509,4.5832,21.296801,0.721083,215.6152,21.56152
WEC2,2024-11-01,95.57,98.7723,18.142,4.1107,4.5804,21.611004,0.722844,218.7963,21.879629
WEC2,2024-11-04,94.91,98.7723,18.9014,4.0858,4.5722,21.580494,0.713224,218.4874,21.848739
WEC2,2024-11-05,96.1,98.7723,19.7048,4.0771,4.5695,22.955631,0.72084,232.4097,23.240969
WEC2,2024-11-06,96.01,98.7723,17.7451,4.1693,4.5667,21.740841,0.730386,220.1108,22.011079
WEC2,2024-11-07,95.33,98.7723,17.9485,4.1173,4.564,21.265745,0.721173,215.3008,21.530078
WEC2,2024-11-08,97.59,98.7723,17.3705,4.1152,4.5613,22.492322,0.744301,227.719,22.771901
WEC2,2024-11-11,98.7,98.7723,17.8628,4.1153,4.553,23.594422,0.751331,238.877,23.887701
WEC2,2024-11-12,97.85,98.7723,17.4807,4.2078,4.5503,22.929165,0.749381,232.1417,23.214175
WEC2,2024-11-13,97.63,98.7723,18.7607,4.2112,4.5476,23.622251,0.741335,239.1588,23.915876
WEC2,2024-11-14,96.13,98.7723,18.0419,4.2292,4.5448,22.086734,0.731937,223.6127,22.361272
