ticker,date,stock_price,conversion_price,implied_vol_pct,risk_free_rate_pct,remaining_maturity,option_value,delta,option_value_per_bond,option_value_pct
MTH,2025-01-15,80.58,115.8749,34.6946,4.3254,3.3292,13.857644,0.486982,119.5915,11.959147
MTH,2025-01-16,80.76,115.8749,37.5834,4.2733,3.3265,15.63972,0.508957,134.9708,13.497079
MTH,2025-01-17,80.58,115.8749,37.501,4.2796,3.3238,15.490022,0.506979,133.6789,13.367889
MTH,2025-01-21,80.57,115.8749,36.0436,4.2693,3.3128,14.55341,0.495151,125.5959,12.559593
MTH,2025-01-22,82.06,115.8749,34.689,4.2801,3.3101,14.498508,0.496664,125.1221,12.512213
MTH,2025-01-23,82.16,115.8749,35.4157,4.2981,3.3073,14.997077,0.503044,129.4248,12.942477
MTH,2025-01-24,80.98,115.8749,36.6177,4.2891,3.3046,15.092091,0.502463,130.2447,13.024475
MTH,2025-01-27,82.91,115.8749,36.8004,4.2209,3.2964,16.106379,0.516199,138.998,13.899805
MTH,2025-01-28,80.88,115.8749,35.4266,4.2108,3.2936,14.20831,0.490384,122.6177,12.261772
MTH,2025-01-29,78.82,115.8749,35.899,4.2257,3.2909,13.431014,0.477531,115.9097,11.590965
MTH,2025-01-30,81.02,115.8749,37.4151,4.1992,3.2882,15.440911,0.505742,133.2551,13.325506
MTH,2025-01-31,77.87,115.8749,34.0867,4.2309,3.2854,11.994809,0.455629,103.5152,10.35152
MTH,2025-02-03,76.16,115.8749,36.8836,4.2329,3.2772,12.706547,0.464327,109.6575,10.96575
MTH,2025-02-04,77.37,115.8749,39.1082,4.2102,3.2745,14.491626,0.490186,125.0627,12.506273
MTH,2025-02-05,77.17,115.8749,35.3826,4.1568,3.2717,12.276447,0.4582,105.9457,10.594574
MTH,2025-02-06,76.58,115.8749,37.0551,4.1683,3.269,12.899557,0.466925,111.3232,11.132317
MTH,2025-02-07,73.76,115.8749,35.8186,4.2217,3.2663,11.050166,0.435663,95.3629,9.536293
MTH,2025-02-10,74.51,115.8749,35.3782,4.2341,3.258,11.122406,0.437578,95.9864,9.598636
MTH,2025-02-11,75.21,115.8749,35.4333,4.2571,3.2553,11.46211,0.444036,98.918,9.891801
MTH,2025-02-12,73.25,115.8749,36.0094,4.3363,3.2526,10.954088,0.43436,94.5338,9.453378
MTH,2025-02-13,73.5,115.8749,36.399,4.292,3.2498,11.226266,0.438812,96.8827,9.688268
MTH,2025-02-14,73.78,115.8749,36.7005,4.244,3.2471,11.462161,0.442566,98.9184,9.891845
MTH,2025-02-18,74.0,115.8749,36.0066,4.2812,3.2361,11.180012,0.438225,96.4835,9.648351
MTH,2025-02-19,73.25,115.8749,37.2117,4.2611,3.2334,11.454276,0.442036,98.8504,9.88504
MTH,2025-02-20,74.19,115.8749,37.7337,4.2441,3.2307,12.111932,0.45322,104.526,10.452598
MTH,2025-02-21,73.78,115.8749,36.7555,4.1804,3.2279,11.37366,0.440406,98.1547,9.815469
MTH,2025-02-24,72.27,115.8749,35.2053,4.1483,3.2197,9.859765,0.412141,85.0898,8.508978
MTH,2025-02-25,75.94,115.8749,36.558,4.0717,3.217,12.088956,0.452768,104.3277,10.432769
MTH,2025-02-26,74.78,115.8749,37.0671,4.025,3.2142,11.808596,0.446953,101.9082,10.190819
MTH,2025-02-27,73.1,115.8749,37.4293,4.0293,3.2115,11.26154,0.436734,97.1871,9.718709
MTH,2025-02-28,72.47,115.8749,37.1653,3.9779,3.2088,10.810274,0.428139,93.2927,9.329266
MTH,2025-03-03,70.7,115.8749,39.789,3.921,3.2005,11.301444,0.435493,97.5315,9.753147
MTH,2025-03-04,71.85,115.8749,39.7241,3.9245,3.1978,11.75958,0.443646,101.4852,10.148517
MTH,2025-03-05,74.71,115.8749,38.8413,3.9671,3.1951,12.57206,0.458284,108.4969,10.849688
MTH,2025-03-06,76.69,115.8749,38.0005,3.9595,3.1923,12.981817,0.465726,112.0331,11.203308
MTH,2025-03-07,77.6,115.8749,37.2381,3.9768,3.1896,12.981973,0.466633,112.0344,11.203443
MTH,2025-03-10,74.8,115.8749,40.4059,3.8977,3.1814,13.297205,0.468625,114.7549,11.475488
MTH,2025-03-11,74.47,115.8749,39.3916,3.9158,3.1786,12.646327,0.458762,109.1378,10.91378
MTH,2025-03-12,72.16,115.8749,41.1768,3.9577,3.1759,12.549746,0.456662,108.3043,10.830431
MTH,2025-03-13,69.41,115.8749,38.1894,3.9242,3.1732,9.844583,0.408189,84.9588,8.495876
MTH,2025-03-14,70.42,115.8749,41.4167,3.9648,3.1704,11.890792,0.445581,102.6175,10.261753
MTH,2025-03-17,70.46,115.8749,38.0117,3.989,3.1622,10.204948,0.415781,88.0687,8.80687
MTH,2025-03-18,69.86,115.8749,36.8206,3.9792,3.1595,9.329538,0.398536,80.5139,8.051392
MTH,2025-03-19,71.17,115.8749,38.3449,3.9453,3.1567,10.630585,0.423561,91.742,9.174195
MTH,2025-03-20,71.47,115.8749,38.4421,3.9165,3.154,10.780094,0.426155,93.0322,9.303221
MTH,2025-03-21,70.38,115.8749,34.7674,3.9054,3.1513,8.452158,0.380289,72.9421,7.294213
MTH,2025-03-24,73.28,115.8749,34.1056,3.9695,3.1431,9.320642,0.400666,80.4371,8.043714
MTH,2025-03-25,72.91,115.8749,35.9635,3.9613,3.1403,10.113821,0.415181,87.2823,8.728227
MTH,2025-03-26,72.89,115.8749,38.0827,3.9766,3.1376,11.184501,0.434229,96.5222,9.652224
MTH,2025-03-27,72.65,115.8749,34.532,3.9842,3.1348,9.255379,0.398838,79.8739,7.987392
MTH,2025-03-28,70.33,115.8749,36.2324,3.904,3.1321,9.086824,0.39317,78.4193,7.841929
MTH,2025-03-31,70.88,115.8749,38.3001,3.8668,3.1239,10.310769,0.416776,88.9819,8.898194
MTH,2025-04-01,71.08,115.8749,35.2503,3.8247,3.1211,8.816362,0.387504,76.0852,7.608521
MTH,2025-04-02,71.44,115.8749,36.6812,3.848,3.1184,9.703057,0.405441,83.7374,8.373738
MTH,2025-04-03,66.61,115.8749,36.9389,3.7119,3.1157,7.866596,0.363983,67.8887,6.788872
MTH,2025-04-04,69.14,115.8749,44.3728,3.6502,3.1129,12.33029,0.45071,106.4104,10.64104
MTH,2025-04-07,66.0,115.8749,44.402,3.7002,3.1047,10.970582,0.427837,94.6761,9.467612
MTH,2025-04-08,62.53,115.8749,43.6175,3.7392,3.102,9.117557,0.392333,78.6845,7.868451
MTH,2025-04-09,66.59,115.8749,43.5904,3.879,3.0992,10.925003,0.427736,94.2828,9.428278
MTH,2025-04-10,63.2,115.8749,45.5417,3.8827,3.0965,10.326723,0.417718,89.1196,8.911962
MTH,2025-04-11,63.98,115.8749,43.2296,3.9626,3.0938,9.63768,0.403786,83.1732,8.317318
MTH,2025-04-14,64.54,115.8749,39.661,3.8838,3.0856,8.265976,0.373648,71.3354,7.133537
MTH,2025-04-15,64.07,115.8749,41.3344,3.8486,3.0828,8.751208,0.384289,75.5229,7.552292
MTH,2025-04-16,62.84,115.8749,40.4225,3.7834,3.0801,7.910497,0.365047,68.2676,6.826759
MTH,2025-04-17,65.13,115.8749,42.1425,3.8032,3.0773,9.486361,0.399356,81.8673,8.186729
MTH,2025-04-21,64.52,115.8749,39.6519,3.7995,3.0664,8.152239,0.37046,70.3538,7.035382
MTH,2025-04-22,68.16,115.8749,39.1253,3.8116,3.0637,9.296155,0.395396,80.2258,8.022582
MTH,2025-04-23,68.21,115.8749,39.6268,3.8348,3.0609,9.563396,0.400905,82.5321,8.253211
MTH,2025-04-24,68.92,115.8749,39.2096,3.7856,3.0582,9.625979,0.401971,83.0722,8.30722
MTH,2025-04-25,67.95,115.8749,39.2453,3.7487,3.0554,9.20022,0.392951,79.3979,7.93979
MTH,2025-04-28,67.69,115.8749,38.0379,3.687,3.0472,8.471569,0.377125,73.1096,7.310964
MTH,2025-04-29,66.96,115.8749,35.1833,3.6407,3.0445,6.984955,0.342077,60.2802,6.028016
MTH,2025-04-30,68.14,115.8749,37.5398,3.5957,3.0418,8.3532,0.374085,72.0881,7.208811
MTH,2025-05-01,66.95,115.8749,37.227,3.6567,3.039,7.836417,0.362499,67.6283,6.762828
MTH,2025-05-02,68.68,115.8749,37.9199,3.7527,3.0363,8.792475,0.384576,75.8791,7.587906
MTH,2025-05-05,68.27,115.8749,37.8118,3.7868,3.0281,8.567579,0.379832,73.9382,7.393821
MTH,2025-05-06,66.51,115.8749,37.1392,3.7618,3.0253,7.65699,0.358725,66.0798,6.607983
MTH,2025-05-07,68.11,115.8749,37.1441,3.7415,3.0226,8.191048,0.371272,70.6887,7.068874
MTH,2025-05-08,69.19,115.8749,39.0823,3.8287,3.0198,9.555926,0.400628,82.4676,8.246764
