ticker,date,market_clean_price,market_dirty_price,clean_floor,dirty_floor,accrued_interest,effective_discount_rate,n_cashflows,stock_price,conversion_price,implied_vol_pct,risk_free_rate_pct,remaining_maturity,option_value,option_value_per_bond,option_value_pct,delta,fair_value_clean,fair_value_dirty,mispricing_pct,mispricing_usd,signal
REXR2,2024-04-17,96.484,96.725,94.839814,94.839814,0.0,5.7326,11,42.24,63.6351,26.7764,4.5451,4.909,7.057016,110.8982,11.089819,0.4919,105.92963300000001,105.92963300000001,9.445633000000015,94.45633000000015,True
REXR2,2024-04-18,96.951,97.226,94.750547,94.750547,0.0,5.7533,11,43.19,63.6351,27.0848,4.5813,4.9062,7.657212,120.33,12.033002,0.510249,106.783549,106.783549,9.832549,98.32549,True
REXR2,2024-04-19,96.026,96.312,94.790125,94.790125,0.0,5.7484,11,42.74,63.6351,25.512,4.5748,4.9035,6.838641,107.4665,10.74665,0.489028,105.536775,105.536775,9.51077500000001,95.1077500000001,True
REXR2,2024-04-22,96.327,96.625,94.881322,94.881322,0.0,5.7367,11,43.01,63.6351,26.67,4.5727,4.8953,7.391082,116.1479,11.61479,0.503179,106.496112,106.496112,10.169111999999998,101.69111999999998,True
REXR2,2024-04-23,96.839,97.148,95.068694,95.068694,0.0,5.6932,11,43.73,63.6351,30.121,4.5495,4.8925,9.053936,142.279,14.227898,0.5403,109.29659199999999,109.29659199999999,12.457591999999991,124.57591999999991,True
REXR2,2024-04-24,96.542,96.863,94.970408,94.970408,0.0,5.7192,11,42.54,63.6351,27.3671,4.5679,4.8898,7.406018,116.3826,11.63826,0.501498,106.60866800000001,106.60866800000001,10.066668000000007,100.66668000000007,True
REXR2,2024-04-25,96.007,96.363,94.808208,94.808208,0.0,5.7555,11,43.0,63.6351,26.6581,4.6226,4.8871,7.402886,116.3334,11.63334,0.504119,106.441548,106.441548,10.434547999999992,104.34547999999992,True
REXR2,2024-04-26,96.376,96.742,94.919301,94.919301,0.0,5.7343,11,43.2,63.6351,26.8863,4.618,4.8843,7.577952,119.0845,11.908449,0.508799,106.82775000000001,106.82775000000001,10.451750000000004,104.51750000000004,True
REXR2,2024-04-29,96.507,96.885,95.081351,95.081351,0.0,5.7151,11,43.39,63.6351,25.7562,4.5874,4.8761,7.214532,113.3735,11.337349,0.500735,106.4187,106.4187,9.911699999999996,99.11699999999996,True
REXR2,2024-04-30,96.324,96.714,94.915108,94.915108,0.0,5.7607,11,42.81,63.6351,24.9098,4.6325,4.8734,6.633977,104.2503,10.42503,0.484786,105.340138,105.340138,9.016137999999998,90.16137999999998,True
REXR2,2024-05-01,96.321,96.722,95.044296,95.044296,0.0,5.7339,11,42.39,63.6351,27.8082,4.5834,4.8706,7.472615,117.4292,11.742916,0.502466,106.787212,106.787212,10.466211999999999,104.66211999999999,True
REXR2,2024-05-02,96.736,97.172,95.369601,95.369601,0.0,5.6654,11,43.48,63.6351,25.6909,4.525,4.8679,7.176401,112.7743,11.277427,0.499037,106.647028,106.647028,9.911028000000002,99.11028000000002,True
REXR2,2024-05-03,97.501,97.948,95.738872,95.738872,0.0,5.5887,11,44.4,63.6351,23.8642,4.4458,4.8652,6.867752,107.924,10.792398,0.495102,106.53127,106.53127,9.030270000000002,90.30270000000002,True
REXR2,2024-05-06,97.99,98.448,95.893687,95.893687,0.0,5.5665,11,44.31,63.6351,28.7963,4.4272,4.8569,8.695798,136.651,13.665098,0.532884,109.558785,109.558785,11.568785000000005,115.68785000000005,True
REXR2,2024-05-07,98.188,98.658,95.92887,95.92887,0.0,5.5735,11,45.1,63.6351,21.8316,4.4111,4.8542,6.36707,100.056,10.005596,0.48679,105.934466,105.934466,7.746465999999998,77.46465999999998,True
REXR2,2024-05-08,98.005,98.486,95.881665,95.881665,0.0,5.5847,11,44.9,63.6351,23.9666,4.4266,4.8515,7.115538,111.8178,11.181783,0.502928,107.063448,107.063448,9.058447999999999,90.58447999999999,True
REXR2,2024-05-09,98.185,98.701,95.942181,95.942181,0.0,5.5778,11,45.3,63.6351,28.3188,4.4047,4.8487,9.027107,141.8574,14.185738,0.542534,110.127919,110.127919,11.942919000000003,119.42919000000003,True
REXR2,2024-05-10,98.164,98.691,95.825886,95.825886,0.0,5.6106,11,45.11,63.6351,22.8454,4.4372,4.846,6.781434,106.5675,10.656753,0.496866,106.48263899999999,106.48263899999999,8.31863899999999,83.1863899999999,True
REXR2,2024-05-13,97.439,97.978,95.838112,95.838112,0.0,5.6211,11,44.83,63.6351,24.5388,4.4343,4.8378,7.283893,114.4635,11.446347,0.506119,107.284459,107.284459,9.845459000000005,98.45459000000005,True
REXR2,2024-05-14,98.5,99.05,95.970692,95.970692,0.0,5.5967,11,45.39,63.6351,24.1204,4.4043,4.835,7.369944,115.8157,11.581572,0.510505,107.552264,107.552264,9.052263999999994,90.52263999999994,True
REXR2,2024-05-15,98.819,99.38,96.322769,96.322769,0.0,5.518,11,45.9,63.6351,27.2311,4.3195,4.8323,8.823547,138.6585,13.865851,0.539716,110.18861999999999,110.18861999999999,11.369619999999983,113.69619999999983,True
REXR2,2024-05-16,98.929,99.525,96.307167,96.307167,0.0,5.5298,11,46.13,63.6351,23.991,4.3365,4.8296,7.618582,119.723,11.972298,0.518517,108.279465,108.279465,9.350465,93.50465,True
REXR2,2024-05-17,98.918,99.525,96.217779,96.217779,0.0,5.5518,11,46.35,63.6351,27.4391,4.3624,4.8268,9.184101,144.3245,14.432447,0.54889,110.65022599999999,110.65022599999999,11.732225999999983,117.32225999999983,True
REXR2,2024-05-20,99.04,99.659,96.215073,96.215073,0.0,5.5624,11,46.22,63.6351,26.0565,4.3834,4.8186,8.541212,134.2217,13.422172,0.537134,109.63724500000001,109.63724500000001,10.597245000000001,105.97245000000001,True
REXR2,2024-05-21,98.297,98.927,96.241112,96.241112,0.0,5.5615,11,45.8,63.6351,22.001,4.3701,4.8159,6.687259,105.0876,10.50876,0.497335,106.749872,106.749872,8.452872,84.52871999999999,True
REXR2,2024-05-22,98.181,98.823,96.189452,96.189452,0.0,5.5812,11,45.46,63.6351,21.9858,4.3862,4.8131,6.521913,102.4892,10.248925,0.491524,106.438377,106.438377,8.257377000000005,82.57377000000005,True
REXR2,2024-05-24,96.9,97.599,95.911228,95.911228,0.0,5.6477,11,43.68,63.6351,23.6669,4.4635,4.8077,6.358098,99.915,9.991497,0.478062,105.90272499999999,105.90272499999999,9.002724999999984,90.02724999999984,True
REXR2,2024-05-28,96.56,97.259,95.871964,95.871964,0.0,5.667,11,43.7,63.6351,21.6225,4.4978,4.7967,5.559518,87.3656,8.73656,0.457418,104.608524,104.608524,8.048524,80.48524,True
REXR2,2024-05-29,97.369,98.08,95.629175,95.629175,0.0,5.7082,11,44.34,63.6351,26.1249,4.5644,4.794,7.663243,120.4248,12.04248,0.513379,107.671655,107.671655,10.302655000000001,103.02655000000001,True
REXR2,2024-06-04,97.307,98.075,96.5594,96.5594,0.0,5.5414,11,44.87,63.6351,26.9058,4.3244,4.7775,8.017089,125.9853,12.598535,0.518689,109.157935,109.157935,11.850934999999993,118.50934999999993,True
REXR2,2024-06-05,97.053,97.832,96.76076,96.76076,0.0,5.5033,11,44.24,63.6351,16.818,4.2767,4.7748,3.800324,59.7206,5.972058,0.398667,102.73281800000001,102.73281800000001,5.679818000000012,56.798180000000116,True
REXR2,2024-06-06,97.082,97.873,96.829014,96.829014,0.0,5.4954,11,44.66,63.6351,19.4066,4.2526,4.7721,4.95507,77.8669,7.786694,0.440741,104.615708,104.615708,7.533708000000004,75.33708000000004,True
REXR2,2024-06-07,96.573,97.398,96.42137,96.42137,0.0,5.59,11,44.12,63.6351,23.1001,4.3693,4.7693,6.224169,97.8103,9.781033,0.474639,106.202403,106.202403,9.62940300000001,96.2940300000001,True
REXR2,2024-06-11,96.956,97.803,96.455049,96.455049,0.0,5.5915,11,44.68,63.6351,27.8626,4.3751,4.7584,8.304333,130.4993,13.049926,0.524245,109.504975,109.504975,12.548974999999999,125.48974999999999,True
REXR2,2024-06-13,97.652,98.523,96.989654,96.989654,0.0,5.4849,11,45.09,63.6351,22.7428,4.2259,4.7529,6.425317,100.9713,10.097129,0.482306,107.086783,107.086783,9.434782999999996,94.34782999999996,True
REXR2,2024-06-17,97.624,98.541,96.848655,96.848655,0.0,5.5432,11,45.08,63.6351,23.5842,4.2446,4.742,6.743283,105.968,10.596799,0.48999,107.445454,107.445454,9.821454000000003,98.21454000000003,True
REXR2,2024-06-18,98.368,99.308,96.998551,96.998551,0.0,5.5144,11,44.02,63.6351,25.5449,4.2098,4.7392,6.951552,109.2409,10.924086,0.488715,107.92263700000001,107.92263700000001,9.554637000000014,95.54637000000014,True
REXR2,2024-06-20,97.211,98.162,96.932875,96.932875,0.0,5.5373,11,44.3,63.6351,28.2731,4.2234,4.7337,8.106572,127.3915,12.739154,0.515861,109.672029,109.672029,12.461028999999996,124.61028999999996,True
REXR2,2024-06-24,97.814,98.81,97.002546,97.002546,0.0,5.5298,11,44.93,63.6351,24.6554,4.2299,4.7228,7.038209,110.6026,11.060263,0.495348,108.062809,108.062809,10.248809000000008,102.48809000000008,True
REXR2,2024-06-25,97.69,98.698,96.968618,96.968618,0.0,5.5479,11,44.41,63.6351,22.6685,4.2216,4.7201,6.014029,94.5081,9.450806,0.467135,106.419424,106.419424,8.729424000000009,87.29424000000009,True
REXR2,2024-06-26,96.858,97.877,96.785255,96.785255,0.0,5.5865,11,43.88,63.6351,25.9565,4.2824,4.7173,7.052265,110.8235,11.082352,0.49138,107.867607,107.867607,11.009607000000003,110.09607000000003,True
REXR2,2024-06-28,97.707,98.773,96.74809,96.74809,0.0,5.5875,11,44.59,63.6351,25.5277,4.3,4.7118,7.234976,113.6948,11.369476,0.499159,108.11756600000001,108.11756600000001,10.410566000000017,104.10566000000017,True
REXR2,2024-07-01,97.576,98.653,96.580978,96.580978,0.0,5.6079,11,44.45,63.6351,25.0915,4.3855,4.7036,7.05161,110.8132,11.081323,0.495679,107.662301,107.662301,10.086301000000006,100.86301000000006,True
REXR2,2024-07-02,98.15,99.239,96.715217,96.715217,0.0,5.5749,11,44.88,63.6351,28.1192,4.365,4.7009,8.405576,132.0903,13.209027,0.526045,109.924244,109.924244,11.774243999999996,117.74243999999996,True
REXR2,2024-07-05,98.197,99.343,97.346735,97.346735,0.0,5.4442,11,45.52,63.6351,26.4816,4.2236,4.6927,7.975194,125.327,12.532698,0.517744,109.87943299999999,109.87943299999999,11.682432999999989,116.82432999999989,True
REXR2,2024-07-08,98.69,99.847,97.453123,97.453123,0.0,5.4371,11,45.67,63.6351,27.5553,4.2065,4.6845,8.469845,133.1002,13.310022,0.527781,110.76314500000001,110.76314500000001,12.073145000000011,120.73145000000011,True
REXR2,2024-07-09,98.56,99.728,97.388747,97.388747,0.0,5.4595,11,45.31,63.6351,23.2274,4.2163,4.6817,6.598701,103.696,10.369595,0.486337,107.758342,107.758342,9.198341999999997,91.98341999999997,True
REXR2,2024-07-10,99.098,100.279,97.426348,97.426348,0.0,5.4463,11,46.8,63.6351,24.0987,4.2105,4.679,7.65307,120.2649,12.026493,0.517923,109.452841,109.452841,10.354841000000008,103.54841000000008,True
